0,rank,1/rank
161.0,162.0,0.006172839506172839
91.0,92.0,0.010869565217391304
32.0,33.0,0.030303030303030304
44.0,45.0,0.022222222222222223
48.0,49.0,0.02040816326530612
17.0,18.0,0.05555555555555555
251.0,246.0,0.0040650406504065045
0.0,1.0,1.0
0.0,1.0,1.0
14.0,15.0,0.06666666666666667
97.0,98.0,0.01020408163265306
351.0,326.0,0.003067484662576687
102.0,103.0,0.009708737864077669
3.0,4.0,0.25
49.0,50.0,0.02
41.0,42.0,0.023809523809523808
75.0,76.0,0.013157894736842105
70.0,71.0,0.014084507042253521
45.0,46.0,0.021739130434782608
37.0,38.0,0.02631578947368421
106.0,107.0,0.009345794392523364
9.0,10.0,0.1
48.0,49.0,0.02040816326530612
89.0,90.0,0.011111111111111112
8.0,9.0,0.1111111111111111
850.0,512.0,0.001953125
59.0,60.0,0.016666666666666666
26.0,27.0,0.037037037037037035
11.0,12.0,0.08333333333333333
138.0,139.0,0.007194244604316547
23.0,24.0,0.041666666666666664
23.0,24.0,0.041666666666666664
22.0,23.0,0.043478260869565216
26.0,27.0,0.037037037037037035
7.0,8.0,0.125
21.0,22.0,0.045454545454545456
2.0,3.0,0.3333333333333333
37.0,38.0,0.02631578947368421
44.0,45.0,0.022222222222222223
80.0,81.0,0.012345679012345678
230.0,227.0,0.004405286343612335
33.0,34.0,0.029411764705882353
26.0,27.0,0.037037037037037035
4.0,5.0,0.2
56.0,57.0,0.017543859649122806
189.0,189.0,0.005291005291005291
165.0,166.0,0.006024096385542169
91.0,92.0,0.010869565217391304
14.0,15.0,0.06666666666666667
142.0,143.0,0.006993006993006993
122.0,123.0,0.008130081300813009
11.0,12.0,0.08333333333333333
20.0,21.0,0.047619047619047616
19.0,20.0,0.05
46.0,47.0,0.02127659574468085
63.0,64.0,0.015625
173.0,174.0,0.005747126436781609
11.0,12.0,0.08333333333333333
567.0,433.0,0.0023094688221709007
37.0,38.0,0.02631578947368421
42.0,43.0,0.023255813953488372
74.0,75.0,0.013333333333333334
25.0,26.0,0.038461538461538464
56.0,57.0,0.017543859649122806
448.0,379.0,0.002638522427440633
4.0,5.0,0.2
25.0,26.0,0.038461538461538464
28.0,29.0,0.034482758620689655
2.0,3.0,0.3333333333333333
95.0,96.0,0.010416666666666666
7.0,8.0,0.125
50.0,51.0,0.0196078431372549
36.0,37.0,0.02702702702702703
183.0,184.0,0.005434782608695652
20.0,21.0,0.047619047619047616
138.0,139.0,0.007194244604316547
287.0,280.0,0.0035714285714285713
0.0,1.0,1.0
248.0,243.0,0.00411522633744856
56.0,57.0,0.017543859649122806
37.0,38.0,0.02631578947368421
5.0,6.0,0.16666666666666666
28.0,29.0,0.034482758620689655
0.0,1.0,1.0
0.0,1.0,1.0
748.0,494.0,0.0020242914979757085
558.0,428.0,0.002336448598130841
150.0,151.0,0.006622516556291391
14.0,15.0,0.06666666666666667
58.0,59.0,0.01694915254237288
135.0,136.0,0.007352941176470588
7.0,8.0,0.125
105.0,106.0,0.009433962264150943
17.0,18.0,0.05555555555555555
42.0,43.0,0.023255813953488372
0.0,1.0,1.0
0.0,1.0,1.0
48.0,49.0,0.02040816326530612
28.0,29.0,0.034482758620689655
32.0,33.0,0.030303030303030304
63.0,64.0,0.015625
7.0,8.0,0.125
33.0,34.0,0.029411764705882353
19.0,20.0,0.05
56.0,57.0,0.017543859649122806
28.0,29.0,0.034482758620689655
24.0,25.0,0.04
8.0,9.0,0.1111111111111111
9.0,10.0,0.1
13.0,14.0,0.07142857142857142
26.0,27.0,0.037037037037037035
103.0,104.0,0.009615384615384616
201.0,201.0,0.004975124378109453
56.0,57.0,0.017543859649122806
85.0,86.0,0.011627906976744186
126.0,127.0,0.007874015748031496
138.0,139.0,0.007194244604316547
27.0,28.0,0.03571428571428571
28.0,29.0,0.034482758620689655
24.0,25.0,0.04
38.0,39.0,0.02564102564102564
14.0,15.0,0.06666666666666667
36.0,37.0,0.02702702702702703
54.0,55.0,0.01818181818181818
0.0,1.0,1.0
865.0,519.0,0.0019267822736030828
341.0,322.0,0.003105590062111801
30.0,31.0,0.03225806451612903
13.0,14.0,0.07142857142857142
40.0,41.0,0.024390243902439025
424.0,368.0,0.002717391304347826
78.0,79.0,0.012658227848101266
19.0,20.0,0.05
117.0,118.0,0.00847457627118644
59.0,60.0,0.016666666666666666
7.0,8.0,0.125
16.0,17.0,0.058823529411764705
22.0,23.0,0.043478260869565216
12.0,13.0,0.07692307692307693
13.0,14.0,0.07142857142857142
21.0,22.0,0.045454545454545456
6.0,7.0,0.14285714285714285
36.0,37.0,0.02702702702702703
65.0,66.0,0.015151515151515152
165.0,166.0,0.006024096385542169
553.0,425.0,0.002352941176470588
53.0,54.0,0.018518518518518517
25.0,26.0,0.038461538461538464
42.0,43.0,0.023255813953488372
5.0,6.0,0.16666666666666666
2.0,3.0,0.3333333333333333
56.0,57.0,0.017543859649122806
44.0,45.0,0.022222222222222223
19.0,20.0,0.05
121.0,122.0,0.00819672131147541
6.0,7.0,0.14285714285714285
596.0,445.0,0.0022471910112359553
93.0,94.0,0.010638297872340425
251.0,246.0,0.0040650406504065045
587.0,441.0,0.0022675736961451248
211.0,211.0,0.004739336492890996
269.0,263.0,0.0038022813688212928
695.0,477.0,0.0020964360587002098
0.0,1.0,1.0
0.0,1.0,1.0
7.0,8.0,0.125
13.0,14.0,0.07142857142857142
53.0,54.0,0.018518518518518517
14.0,15.0,0.06666666666666667
13.0,14.0,0.07142857142857142
221.0,219.0,0.0045662100456621
4.0,5.0,0.2
8.0,9.0,0.1111111111111111
25.0,26.0,0.038461538461538464
784.0,502.0,0.00199203187250996
70.0,71.0,0.014084507042253521
755.0,497.0,0.002012072434607646
34.0,35.0,0.02857142857142857
0.0,1.0,1.0
92.0,93.0,0.010752688172043012
43.0,44.0,0.022727272727272728
7.0,8.0,0.125
19.0,20.0,0.05
7.0,8.0,0.125
445.0,377.0,0.002652519893899204
0.0,1.0,1.0
13.0,14.0,0.07142857142857142
424.0,368.0,0.002717391304347826
13.0,14.0,0.07142857142857142
60.0,61.0,0.01639344262295082
33.0,34.0,0.029411764705882353
7.0,8.0,0.125
138.0,139.0,0.007194244604316547
0.0,1.0,1.0
284.0,277.0,0.0036101083032490976
469.0,388.0,0.002577319587628866
84.0,85.0,0.011764705882352941
13.0,14.0,0.07142857142857142
7.0,8.0,0.125
0.0,1.0,1.0
3.0,4.0,0.25
28.0,29.0,0.034482758620689655
7.0,8.0,0.125
6.0,7.0,0.14285714285714285
7.0,8.0,0.125
10.0,11.0,0.09090909090909091
1072.0,556.0,0.0017985611510791368
0.0,1.0,1.0
2.0,3.0,0.3333333333333333
112.0,113.0,0.008849557522123894
26.0,27.0,0.037037037037037035
25.0,26.0,0.038461538461538464
426.0,370.0,0.002702702702702703
0.0,1.0,1.0
43.0,44.0,0.022727272727272728
0.0,1.0,1.0
25.0,26.0,0.038461538461538464
50.0,51.0,0.0196078431372549
88.0,89.0,0.011235955056179775
20.0,21.0,0.047619047619047616
2420.0,606.0,0.0016501650165016502
115.0,116.0,0.008620689655172414
25.0,26.0,0.038461538461538464
12.0,13.0,0.07692307692307693
351.0,326.0,0.003067484662576687
34.0,35.0,0.02857142857142857
58.0,59.0,0.01694915254237288
80.0,81.0,0.012345679012345678
7.0,8.0,0.125
28.0,29.0,0.034482758620689655
150.0,151.0,0.006622516556291391
28.0,29.0,0.034482758620689655
252.0,247.0,0.004048582995951417
58.0,59.0,0.01694915254237288
438.0,375.0,0.0026666666666666666
31.0,32.0,0.03125
65.0,66.0,0.015151515151515152
711.0,484.0,0.002066115702479339
24.0,25.0,0.04
43.0,44.0,0.022727272727272728
7.0,8.0,0.125
42.0,43.0,0.023255813953488372
34.0,35.0,0.02857142857142857
6.0,7.0,0.14285714285714285
31.0,32.0,0.03125
138.0,139.0,0.007194244604316547
37.0,38.0,0.02631578947368421
175.0,176.0,0.005681818181818182
7.0,8.0,0.125
35.0,36.0,0.027777777777777776
62.0,63.0,0.015873015873015872
0.0,1.0,1.0
11.0,12.0,0.08333333333333333
149.0,150.0,0.006666666666666667
33.0,34.0,0.029411764705882353
1193.0,568.0,0.0017605633802816902
20.0,21.0,0.047619047619047616
59.0,60.0,0.016666666666666666
795.0,504.0,0.001984126984126984
6.0,7.0,0.14285714285714285
178.0,179.0,0.00558659217877095
164.0,165.0,0.006060606060606061
11.0,12.0,0.08333333333333333
166.0,167.0,0.005988023952095809
176.0,177.0,0.005649717514124294
42.0,43.0,0.023255813953488372
20.0,21.0,0.047619047619047616
6.0,7.0,0.14285714285714285
32.0,33.0,0.030303030303030304
282.0,275.0,0.0036363636363636364
30.0,31.0,0.03225806451612903
252.0,247.0,0.004048582995951417
0.0,1.0,1.0
28.0,29.0,0.034482758620689655
14.0,15.0,0.06666666666666667
34.0,35.0,0.02857142857142857
26.0,27.0,0.037037037037037035
91.0,92.0,0.010869565217391304
82.0,83.0,0.012048192771084338
15.0,16.0,0.0625
84.0,85.0,0.011764705882352941
80.0,81.0,0.012345679012345678
45.0,46.0,0.021739130434782608
112.0,113.0,0.008849557522123894
1661.0,588.0,0.0017006802721088435
413.0,362.0,0.0027624309392265192
267.0,261.0,0.0038314176245210726
24.0,25.0,0.04
32.0,33.0,0.030303030303030304
77.0,78.0,0.01282051282051282
4.0,5.0,0.2
424.0,368.0,0.002717391304347826
110.0,111.0,0.009009009009009009
0.0,1.0,1.0
7.0,8.0,0.125
7.0,8.0,0.125
79.0,80.0,0.0125
251.0,246.0,0.0040650406504065045
60.0,61.0,0.01639344262295082
27.0,28.0,0.03571428571428571
0.0,1.0,1.0
6.0,7.0,0.14285714285714285
34.0,35.0,0.02857142857142857
13.0,14.0,0.07142857142857142
0.0,1.0,1.0
12.0,13.0,0.07692307692307693
34.0,35.0,0.02857142857142857
290.0,282.0,0.0035460992907801418
7.0,8.0,0.125
33.0,34.0,0.029411764705882353
13.0,14.0,0.07142857142857142
64.0,65.0,0.015384615384615385
489.0,398.0,0.002512562814070352
6.0,7.0,0.14285714285714285
92.0,93.0,0.010752688172043012
328.0,313.0,0.003194888178913738
0.0,1.0,1.0
137.0,138.0,0.007246376811594203
85.0,86.0,0.011627906976744186
18.0,19.0,0.05263157894736842
81.0,82.0,0.012195121951219513
30.0,31.0,0.03225806451612903
21.0,22.0,0.045454545454545456
469.0,388.0,0.002577319587628866
34.0,35.0,0.02857142857142857
112.0,113.0,0.008849557522123894
0.0,1.0,1.0
3.0,4.0,0.25
44.0,45.0,0.022222222222222223
48.0,49.0,0.02040816326530612
0.0,1.0,1.0
308.0,297.0,0.003367003367003367
26.0,27.0,0.037037037037037035
28.0,29.0,0.034482758620689655
28.0,29.0,0.034482758620689655
7.0,8.0,0.125
296.0,286.0,0.0034965034965034965
13.0,14.0,0.07142857142857142
0.0,1.0,1.0
44.0,45.0,0.022222222222222223
147.0,148.0,0.006756756756756757
7.0,8.0,0.125
13.0,14.0,0.07142857142857142
24.0,25.0,0.04
261.0,256.0,0.00390625
105.0,106.0,0.009433962264150943
496.0,402.0,0.0024875621890547263
6.0,7.0,0.14285714285714285
22.0,23.0,0.043478260869565216
131.0,132.0,0.007575757575757576
26.0,27.0,0.037037037037037035
73.0,74.0,0.013513513513513514
128.0,129.0,0.007751937984496124
32.0,33.0,0.030303030303030304
27.0,28.0,0.03571428571428571
23.0,24.0,0.041666666666666664
16.0,17.0,0.058823529411764705
36.0,37.0,0.02702702702702703
423.0,367.0,0.0027247956403269754
17.0,18.0,0.05555555555555555
57.0,58.0,0.017241379310344827
57.0,58.0,0.017241379310344827
82.0,83.0,0.012048192771084338
48.0,49.0,0.02040816326530612
258.0,253.0,0.003952569169960474
129.0,130.0,0.007692307692307693
48.0,49.0,0.02040816326530612
56.0,57.0,0.017543859649122806
6.0,7.0,0.14285714285714285
0.0,1.0,1.0
164.0,165.0,0.006060606060606061
7.0,8.0,0.125
14.0,15.0,0.06666666666666667
24.0,25.0,0.04
19.0,20.0,0.05
246.0,241.0,0.004149377593360996
94.0,95.0,0.010526315789473684
161.0,162.0,0.006172839506172839
64.0,65.0,0.015384615384615385
524.0,415.0,0.0024096385542168677
25.0,26.0,0.038461538461538464
22.0,23.0,0.043478260869565216
16.0,17.0,0.058823529411764705
30.0,31.0,0.03225806451612903
120.0,121.0,0.008264462809917356
24.0,25.0,0.04
34.0,35.0,0.02857142857142857
14.0,15.0,0.06666666666666667
0.0,1.0,1.0
0.0,1.0,1.0
0.0,1.0,1.0
72.0,73.0,0.0136986301369863
2.0,3.0,0.3333333333333333
14.0,15.0,0.06666666666666667
10.0,11.0,0.09090909090909091
30.0,31.0,0.03225806451612903
68.0,69.0,0.014492753623188406
31.0,32.0,0.03125
63.0,64.0,0.015625
3047.0,610.0,0.001639344262295082
13.0,14.0,0.07142857142857142
147.0,148.0,0.006756756756756757
89.0,90.0,0.011111111111111112
14.0,15.0,0.06666666666666667
411.0,360.0,0.002777777777777778
11.0,12.0,0.08333333333333333
48.0,49.0,0.02040816326530612
7.0,8.0,0.125
457.0,385.0,0.0025974025974025974
25.0,26.0,0.038461538461538464
164.0,165.0,0.006060606060606061
68.0,69.0,0.014492753623188406
29.0,30.0,0.03333333333333333
56.0,57.0,0.017543859649122806
75.0,76.0,0.013157894736842105
0.0,1.0,1.0
107.0,108.0,0.009259259259259259
20.0,21.0,0.047619047619047616
1754.0,595.0,0.0016806722689075631
65.0,66.0,0.015151515151515152
25.0,26.0,0.038461538461538464
12.0,13.0,0.07692307692307693
108.0,109.0,0.009174311926605505
0.0,1.0,1.0
0.0,1.0,1.0
30.0,31.0,0.03225806451612903
151.0,152.0,0.006578947368421052
142.0,143.0,0.006993006993006993
10.0,11.0,0.09090909090909091
106.0,107.0,0.009345794392523364
25.0,26.0,0.038461538461538464
24.0,25.0,0.04
136.0,137.0,0.0072992700729927005
3.0,4.0,0.25
37.0,38.0,0.02631578947368421
108.0,109.0,0.009174311926605505
62.0,63.0,0.015873015873015872
201.0,201.0,0.004975124378109453
939.0,529.0,0.001890359168241966
104.0,105.0,0.009523809523809525
162.0,163.0,0.006134969325153374
189.0,189.0,0.005291005291005291
76.0,77.0,0.012987012987012988
175.0,176.0,0.005681818181818182
22.0,23.0,0.043478260869565216
236.0,232.0,0.004310344827586207
20.0,21.0,0.047619047619047616
3.0,4.0,0.25
40.0,41.0,0.024390243902439025
2.0,3.0,0.3333333333333333
43.0,44.0,0.022727272727272728
413.0,362.0,0.0027624309392265192
72.0,73.0,0.0136986301369863
0.0,1.0,1.0
284.0,277.0,0.0036101083032490976
856.0,516.0,0.001937984496124031
24.0,25.0,0.04
23.0,24.0,0.041666666666666664
108.0,109.0,0.009174311926605505
138.0,139.0,0.007194244604316547
26.0,27.0,0.037037037037037035
138.0,139.0,0.007194244604316547
150.0,151.0,0.006622516556291391
13.0,14.0,0.07142857142857142
37.0,38.0,0.02631578947368421
369.0,337.0,0.002967359050445104
13.0,14.0,0.07142857142857142
43.0,44.0,0.022727272727272728
122.0,123.0,0.008130081300813009
145.0,146.0,0.00684931506849315
152.0,153.0,0.006535947712418301
58.0,59.0,0.01694915254237288
34.0,35.0,0.02857142857142857
37.0,38.0,0.02631578947368421
13.0,14.0,0.07142857142857142
62.0,63.0,0.015873015873015872
16.0,17.0,0.058823529411764705
155.0,156.0,0.00641025641025641
7.0,8.0,0.125
13.0,14.0,0.07142857142857142
37.0,38.0,0.02631578947368421
76.0,77.0,0.012987012987012988
16.0,17.0,0.058823529411764705
82.0,83.0,0.012048192771084338
3.0,4.0,0.25
37.0,38.0,0.02631578947368421
60.0,61.0,0.01639344262295082
0.0,1.0,1.0
164.0,165.0,0.006060606060606061
76.0,77.0,0.012987012987012988
0.0,1.0,1.0
24.0,25.0,0.04
51.0,52.0,0.019230769230769232
558.0,428.0,0.002336448598130841
94.0,95.0,0.010526315789473684
131.0,132.0,0.007575757575757576
0.0,1.0,1.0
45.0,46.0,0.021739130434782608
128.0,129.0,0.007751937984496124
138.0,139.0,0.007194244604316547
341.0,322.0,0.003105590062111801
91.0,92.0,0.010869565217391304
215.0,214.0,0.004672897196261682
39.0,40.0,0.025
910.0,523.0,0.0019120458891013384
50.0,51.0,0.0196078431372549
128.0,129.0,0.007751937984496124
2.0,3.0,0.3333333333333333
0.0,1.0,1.0
14.0,15.0,0.06666666666666667
28.0,29.0,0.034482758620689655
111.0,112.0,0.008928571428571428
62.0,63.0,0.015873015873015872
21.0,22.0,0.045454545454545456
13.0,14.0,0.07142857142857142
164.0,165.0,0.006060606060606061
11.0,12.0,0.08333333333333333
14.0,15.0,0.06666666666666667
7.0,8.0,0.125
173.0,174.0,0.005747126436781609
48.0,49.0,0.02040816326530612
57.0,58.0,0.017241379310344827
23.0,24.0,0.041666666666666664
13.0,14.0,0.07142857142857142
13.0,14.0,0.07142857142857142
22.0,23.0,0.043478260869565216
76.0,77.0,0.012987012987012988
28.0,29.0,0.034482758620689655
0.0,1.0,1.0
21.0,22.0,0.045454545454545456
167.0,168.0,0.005952380952380952
567.0,433.0,0.0023094688221709007
179.0,180.0,0.005555555555555556
426.0,370.0,0.002702702702702703
0.0,1.0,1.0
44.0,45.0,0.022222222222222223
67.0,68.0,0.014705882352941176
7.0,8.0,0.125
25.0,26.0,0.038461538461538464
198.0,198.0,0.005050505050505051
5.0,6.0,0.16666666666666666
28.0,29.0,0.034482758620689655
13.0,14.0,0.07142857142857142
229.0,226.0,0.004424778761061947
1002.0,538.0,0.0018587360594795538
7.0,8.0,0.125
0.0,1.0,1.0
42.0,43.0,0.023255813953488372
13.0,14.0,0.07142857142857142
632.0,459.0,0.002178649237472767
363.0,333.0,0.003003003003003003
36.0,37.0,0.02702702702702703
56.0,57.0,0.017543859649122806
0.0,1.0,1.0
2.0,3.0,0.3333333333333333
51.0,52.0,0.019230769230769232
47.0,48.0,0.020833333333333332
56.0,57.0,0.017543859649122806
118.0,119.0,0.008403361344537815
0.0,1.0,1.0
77.0,78.0,0.01282051282051282
7.0,8.0,0.125
0.0,1.0,1.0
251.0,246.0,0.0040650406504065045
25.0,26.0,0.038461538461538464
108.0,109.0,0.009174311926605505
383.0,344.0,0.0029069767441860465
12.0,13.0,0.07692307692307693
284.0,277.0,0.0036101083032490976
112.0,113.0,0.008849557522123894
14.0,15.0,0.06666666666666667
426.0,370.0,0.002702702702702703
47.0,48.0,0.020833333333333332
413.0,362.0,0.0027624309392265192
41.0,42.0,0.023809523809523808
97.0,98.0,0.01020408163265306
29.0,30.0,0.03333333333333333
0.0,1.0,1.0
1625.0,587.0,0.0017035775127768314
252.0,247.0,0.004048582995951417
31.0,32.0,0.03125
217.0,216.0,0.004629629629629629
112.0,113.0,0.008849557522123894
19.0,20.0,0.05
27.0,28.0,0.03571428571428571
236.0,232.0,0.004310344827586207
130.0,131.0,0.007633587786259542
21.0,22.0,0.045454545454545456
3.0,4.0,0.25
12.0,13.0,0.07692307692307693
0.0,1.0,1.0
56.0,57.0,0.017543859649122806
13.0,14.0,0.07142857142857142
0.0,1.0,1.0
67.0,68.0,0.014705882352941176
56.0,57.0,0.017543859649122806
941.0,530.0,0.0018867924528301887
32.0,33.0,0.030303030303030304
28.0,29.0,0.034482758620689655
28.0,29.0,0.034482758620689655
52.0,53.0,0.018867924528301886
131.0,132.0,0.007575757575757576
119.0,120.0,0.008333333333333333
6.0,7.0,0.14285714285714285
7.0,8.0,0.125
13.0,14.0,0.07142857142857142
67.0,68.0,0.014705882352941176
0.0,1.0,1.0
163.0,164.0,0.006097560975609756
142.0,143.0,0.006993006993006993
6.0,7.0,0.14285714285714285
677.0,470.0,0.002127659574468085
321.0,306.0,0.0032679738562091504
11.0,12.0,0.08333333333333333
45.0,46.0,0.021739130434782608
65.0,66.0,0.015151515151515152
0.0,1.0,1.0
65.0,66.0,0.015151515151515152
57.0,58.0,0.017241379310344827
0.0,1.0,1.0
49.0,50.0,0.02
7.0,8.0,0.125
85.0,86.0,0.011627906976744186
7.0,8.0,0.125
152.0,153.0,0.006535947712418301
150.0,151.0,0.006622516556291391
175.0,176.0,0.005681818181818182
29.0,30.0,0.03333333333333333
42.0,43.0,0.023255813953488372
21.0,22.0,0.045454545454545456
0.0,1.0,1.0
252.0,247.0,0.004048582995951417
48.0,49.0,0.02040816326530612
21.0,22.0,0.045454545454545456
164.0,165.0,0.006060606060606061
138.0,139.0,0.007194244604316547
11.0,12.0,0.08333333333333333
29.0,30.0,0.03333333333333333
26.0,27.0,0.037037037037037035
112.0,113.0,0.008849557522123894
43.0,44.0,0.022727272727272728
11.0,12.0,0.08333333333333333
203.0,203.0,0.0049261083743842365
54.0,55.0,0.01818181818181818
52.0,53.0,0.018867924528301886
184.0,185.0,0.005405405405405406
228.0,225.0,0.0044444444444444444
70.0,71.0,0.014084507042253521
28.0,29.0,0.034482758620689655
25.0,26.0,0.038461538461538464
2.0,3.0,0.3333333333333333
29.0,30.0,0.03333333333333333
66.0,67.0,0.014925373134328358
42.0,43.0,0.023255813953488372
51.0,52.0,0.019230769230769232
7.0,8.0,0.125
56.0,57.0,0.017543859649122806
26.0,27.0,0.037037037037037035
56.0,57.0,0.017543859649122806
17.0,18.0,0.05555555555555555
111.0,112.0,0.008928571428571428
0.0,1.0,1.0
77.0,78.0,0.01282051282051282
551.0,424.0,0.0023584905660377358
24.0,25.0,0.04
133.0,134.0,0.007462686567164179
72.0,73.0,0.0136986301369863
5.0,6.0,0.16666666666666666
386.0,346.0,0.002890173410404624
71.0,72.0,0.013888888888888888
0.0,1.0,1.0
34.0,35.0,0.02857142857142857
196.0,196.0,0.00510204081632653
36.0,37.0,0.02702702702702703
138.0,139.0,0.007194244604316547
51.0,52.0,0.019230769230769232
115.0,116.0,0.008620689655172414
0.0,1.0,1.0
8.0,9.0,0.1111111111111111
264.0,258.0,0.003875968992248062
106.0,107.0,0.009345794392523364
35.0,36.0,0.027777777777777776
2.0,3.0,0.3333333333333333
77.0,78.0,0.01282051282051282
374.0,340.0,0.0029411764705882353
63.0,64.0,0.015625
30.0,31.0,0.03225806451612903
279.0,273.0,0.003663003663003663
13.0,14.0,0.07142857142857142
13.0,14.0,0.07142857142857142
59.0,60.0,0.016666666666666666
20.0,21.0,0.047619047619047616
45.0,46.0,0.021739130434782608
0.0,1.0,1.0
20.0,21.0,0.047619047619047616
41.0,42.0,0.023809523809523808
109.0,110.0,0.00909090909090909
36.0,37.0,0.02702702702702703
3.0,4.0,0.25
32.0,33.0,0.030303030303030304
14.0,15.0,0.06666666666666667
1728.0,594.0,0.0016835016835016834
68.0,69.0,0.014492753623188406
20.0,21.0,0.047619047619047616
51.0,52.0,0.019230769230769232
0.0,1.0,1.0
33.0,34.0,0.029411764705882353
26.0,27.0,0.037037037037037035
470.0,389.0,0.002570694087403599
184.0,185.0,0.005405405405405406
14.0,15.0,0.06666666666666667
112.0,113.0,0.008849557522123894
6.0,7.0,0.14285714285714285
126.0,127.0,0.007874015748031496
26.0,27.0,0.037037037037037035
761.0,499.0,0.002004008016032064
82.0,83.0,0.012048192771084338
68.0,69.0,0.014492753623188406
102.0,103.0,0.009708737864077669
2.0,3.0,0.3333333333333333
23.0,24.0,0.041666666666666664
0.0,1.0,1.0
28.0,29.0,0.034482758620689655
26.0,27.0,0.037037037037037035
45.0,46.0,0.021739130434782608
26.0,27.0,0.037037037037037035
49.0,50.0,0.02
14.0,15.0,0.06666666666666667
7.0,8.0,0.125
561.0,430.0,0.002325581395348837
0.0,1.0,1.0
23.0,24.0,0.041666666666666664
11.0,12.0,0.08333333333333333
301.0,291.0,0.003436426116838488
603.0,447.0,0.0022371364653243847
51.0,52.0,0.019230769230769232
65.0,66.0,0.015151515151515152
142.0,143.0,0.006993006993006993
111.0,112.0,0.008928571428571428
40.0,41.0,0.024390243902439025
24.0,25.0,0.04
56.0,57.0,0.017543859649122806
21.0,22.0,0.045454545454545456
18.0,19.0,0.05263157894736842
112.0,113.0,0.008849557522123894
7.0,8.0,0.125
0.0,1.0,1.0
121.0,122.0,0.00819672131147541
0.0,1.0,1.0
113.0,114.0,0.008771929824561403
32.0,33.0,0.030303030303030304
327.0,312.0,0.003205128205128205
3.0,4.0,0.25
26.0,27.0,0.037037037037037035
307.0,296.0,0.0033783783783783786
26.0,27.0,0.037037037037037035
1395.0,576.0,0.001736111111111111
112.0,113.0,0.008849557522123894
7.0,8.0,0.125
111.0,112.0,0.008928571428571428
138.0,139.0,0.007194244604316547
28.0,29.0,0.034482758620689655
160.0,161.0,0.006211180124223602
6.0,7.0,0.14285714285714285
34.0,35.0,0.02857142857142857
87.0,88.0,0.011363636363636364
0.0,1.0,1.0
179.0,180.0,0.005555555555555556
301.0,291.0,0.003436426116838488
10.0,11.0,0.09090909090909091
13.0,14.0,0.07142857142857142
13.0,14.0,0.07142857142857142
65.0,66.0,0.015151515151515152
5.0,6.0,0.16666666666666666
271.0,265.0,0.0037735849056603774
0.0,1.0,1.0
12.0,13.0,0.07692307692307693
77.0,78.0,0.01282051282051282
48.0,49.0,0.02040816326530612
424.0,368.0,0.002717391304347826
12.0,13.0,0.07692307692307693
10.0,11.0,0.09090909090909091
18.0,19.0,0.05263157894736842
102.0,103.0,0.009708737864077669
33.0,34.0,0.029411764705882353
106.0,107.0,0.009345794392523364
244.0,239.0,0.0041841004184100415
93.0,94.0,0.010638297872340425
504.0,404.0,0.0024752475247524753
24.0,25.0,0.04
4.0,5.0,0.2
47.0,48.0,0.020833333333333332
10.0,11.0,0.09090909090909091
138.0,139.0,0.007194244604316547
7.0,8.0,0.125
113.0,114.0,0.008771929824561403
68.0,69.0,0.014492753623188406
80.0,81.0,0.012345679012345678
118.0,119.0,0.008403361344537815
44.0,45.0,0.022222222222222223
221.0,219.0,0.0045662100456621
190.0,190.0,0.005263157894736842
224.0,222.0,0.0045045045045045045
14.0,15.0,0.06666666666666667
426.0,370.0,0.002702702702702703
14.0,15.0,0.06666666666666667
20.0,21.0,0.047619047619047616
424.0,368.0,0.002717391304347826
198.0,198.0,0.005050505050505051
51.0,52.0,0.019230769230769232
23.0,24.0,0.041666666666666664
270.0,264.0,0.003787878787878788
44.0,45.0,0.022222222222222223
7.0,8.0,0.125
58.0,59.0,0.01694915254237288
25.0,26.0,0.038461538461538464
134.0,135.0,0.007407407407407408
106.0,107.0,0.009345794392523364
28.0,29.0,0.034482758620689655
203.0,203.0,0.0049261083743842365
91.0,92.0,0.010869565217391304
28.0,29.0,0.034482758620689655
12.0,13.0,0.07692307692307693
67.0,68.0,0.014705882352941176
600.0,446.0,0.002242152466367713
61.0,62.0,0.016129032258064516
52.0,53.0,0.018867924528301886
138.0,139.0,0.007194244604316547
6.0,7.0,0.14285714285714285
29.0,30.0,0.03333333333333333
470.0,389.0,0.002570694087403599
0.0,1.0,1.0
52.0,53.0,0.018867924528301886
59.0,60.0,0.016666666666666666
112.0,113.0,0.008849557522123894
0.0,1.0,1.0
0.0,1.0,1.0
0.0,1.0,1.0
28.0,29.0,0.034482758620689655
93.0,94.0,0.010638297872340425
0.0,1.0,1.0
11.0,12.0,0.08333333333333333
62.0,63.0,0.015873015873015872
113.0,114.0,0.008771929824561403
76.0,77.0,0.012987012987012988
65.0,66.0,0.015151515151515152
46.0,47.0,0.02127659574468085
21.0,22.0,0.045454545454545456
138.0,139.0,0.007194244604316547
53.0,54.0,0.018518518518518517
87.0,88.0,0.011363636363636364
88.0,89.0,0.011235955056179775
114.0,115.0,0.008695652173913044
27.0,28.0,0.03571428571428571
37.0,38.0,0.02631578947368421
60.0,61.0,0.01639344262295082
0.0,1.0,1.0
47.0,48.0,0.020833333333333332
26.0,27.0,0.037037037037037035
8.0,9.0,0.1111111111111111
13.0,14.0,0.07142857142857142
28.0,29.0,0.034482758620689655
13.0,14.0,0.07142857142857142
75.0,76.0,0.013157894736842105
